1,0,0.193333333,0.221374046,0.243697479,0.269230769,0.270833333,0.227272727,0.011928041,0.005066169,2.84623E-05,0,0,0,0,0,0.581372658,0.417662267,0,0
1,1,0.28,0.312977099,0.344537815,0.365384615,0.375,0.295454545,0.09629026,0.10934822,0.037137339,0.009774735,0.000354101,0.000452967,0.001022264,0.001474689,0.459860551,0.393606666,0,0
1,1,0.026666667,0.030534351,0.033613445,0.038461538,0.03125,0.011363636,0.171468935,0.18945958,0.123098592,0.012286325,0,0,0,0,0.599215878,0.31687054,0,0
1,1,0.08,0.083969466,0.084033613,0.076923077,0.072916667,0.056818182,0.004404058,0.002020829,0,0,0,0,0,0,0.558557395,0.482401592,0,0
1,1,0.02,0.022900763,0.025210084,0.028846154,0.03125,0.034090909,0.193780344,0.122072631,0.048564085,0.005794386,0.000663397,0,0,0,0.619473837,0.35240835,1,0
1,1,0.04,0.045801527,0.050420168,0.057692308,0.0625,0.034090909,0.09140372,0.10437581,0.027231757,0.00131009,0.000668472,0.000427592,0.000964836,0.001237222,0.588799537,0.564519229,0,0
1,1,0.093333333,0.106870229,0.109243697,0.105769231,0.09375,0.090909091,0.173603602,0.240310286,0.105225392,0.02674296,0.006167604,0.000575562,0.000974098,0.000312302,0.251324319,0.388082558,1,0
1,1,0.14,0.160305344,0.159663866,0.173076923,0.15625,0.136363636,0.01813094,0.013097052,0.001521522,0,0,0,0,0,0.715319329,0.631868711,0,0
1,1,0.12,0.13740458,0.142857143,0.144230769,0.114583333,0.113636364,0.080070711,0.081869516,0.040782684,0.006915841,0.002090224,0.002041933,0.000658325,0.001266379,0.61217616,0.289218999,0,0
1,1,0.073333333,0.083969466,0.092436975,0.105769231,0.09375,0.068181818,0.149335684,0.152048477,0.041928737,0.007040644,0.000229974,0,0,0,0.621835112,0.355830693,1,0
1,1,0.093333333,0.106870229,0.109243697,0.125,0.104166667,0.090909091,0.296559105,0.329927477,0.08651137,0.017082822,0.000149563,0.000239171,0.000809559,0.001245646,0.654304872,0.171464354,0,0
1,1,0.153333333,0.175572519,0.18487395,0.192307692,0.1875,0.159090909,0.238484899,0.218397627,0.10256286,0.023549763,0.000112245,0.000191456,0,0,0.711612573,0.297092868,0,0
1,1,0.086666667,0.099236641,0.109243697,0.125,0.114583333,0.090909091,0.310668675,0.2911423,0.158150546,0.02835819,0.000115707,0.00029604,0.001002055,0.001927592,0.815655699,0.329629928,1,0
1,1,0.4,0.450381679,0.478991597,0.538461538,0.552083333,0.465909091,0.078494378,0.076546214,0.034490099,0.00547377,0.000458781,0.001017334,0.00238388,0.002038064,0.927312824,0.274822838,0,0
1,1,0.48,0.534351145,0.588235294,0.663461538,0.71875,0.727272727,0.109007855,0.176057038,0.062457681,0.013579399,0.001105979,0,0,0,0.744055601,0.136540333,0,0
1,1,0.106666667,0.114503817,0.12605042,0.144230769,0.114583333,0.102272727,0.134130888,0.088552167,0.030202944,0.002609204,0.000284307,0.000193994,0,0,0.690592769,0.148568134,1,0
1,1,0.433333333,0.465648855,0.504201681,0.576923077,0.583333333,0.488636364,0.104675137,0.122509329,0.026245117,0.018929788,0.009685199,0.01070741,0,0,0.713684257,0.1746883,0,0
1,1,0.253333333,0.290076336,0.294117647,0.326923077,0.302083333,0.295454545,0.163385248,0.110154424,0.087589535,0.027450502,0.002306682,0.000613177,0.001815993,0.000998136,0.6009356,0.23314093,0,0
1,1,0.16,0.175572519,0.193277311,0.201923077,0.208333333,0.159090909,0.126110664,0.140730576,0.056055236,0.008762724,0,0,0,0,0.66795126,0.565945205,0,0
1,1,0.12,0.129770992,0.134453782,0.125,0.125,0.079545455,0.115590493,0.169270481,0.1171521,0.026779536,0.001681303,0,0,0,0.733986768,0.177019461,1,0
1,1,0.106666667,0.122137405,0.134453782,0.153846154,0.166666667,0.102272727,0.055356642,0.041394812,0.010988423,0.00104417,0.00026138,0.000286637,0.000970225,0.001555032,0.586825867,0.248138481,0,0
1,1,0.34,0.381679389,0.420168067,0.471153846,0.489583333,0.375,0.056004144,0.06000857,0.041703292,0.008585717,0.001051976,0.001153513,0,0,0.576070927,0.26384902,0,0
1,1,0.226666667,0.251908397,0.268907563,0.288461538,0.229166667,0.147727273,0.159087565,0.196242841,0.116176028,0.078590511,0.040859606,0.053411667,0.054730381,0.041100794,0.896393486,0.197640319,1,0
1,1,0.066666667,0.076335878,0.084033613,0.096153846,0.09375,0.090909091,0.194320601,0.273367061,0.162331904,0.008572449,0.00015878,0,0,0,0.768265354,0.153528051,1,0
1,1,0.186666667,0.213740458,0.218487395,0.230769231,0.208333333,0.193181818,0.224548783,0.298634284,0.226151355,0.067722632,0.014612896,0.007909902,0.002494527,0.002239246,0.531523022,0.357269069,0,0
1,1,0.153333333,0.175572519,0.176470588,0.201923077,0.1875,0.159090909,0.219921979,0.361898998,0.197537417,0.027878369,0.001432447,0,0,0,0.615655699,0.161997111,1,0
1,1,0.32,0.358778626,0.394957983,0.442307692,0.458333333,0.431818182,0.075554413,0.079828086,0.035059779,0.006624439,0.000702698,0,0,0,0.655788465,0.274134649,0,0
1,1,0.08,0.091603053,0.100840336,0.105769231,0.114583333,0.079545455,0.17631178,0.197111355,0.060179678,0.00981864,0.000264064,0.000193048,0.000653441,0.001256984,0.536116371,0.302486779,1,0
1,1,0.273333333,0.312977099,0.336134454,0.375,0.395833333,0.352272727,0.035262699,0.033735325,0.006944163,7.78367E-05,0,0,0,0,0.572502283,0.294736907,0,0
1,0,0,0,0,0,0,0,0.081989739,0.071315121,0.012828329,0.000737257,0,0,0,0,0.787155555,0.506072799,0,0
1,1,0.233333333,0.267175573,0.285714286,0.307692308,0.270833333,0.204545455,0.122324223,0.146420637,0.117941842,0.021443788,0.001548348,0.001861423,0.000646199,0.001243054,0.494838609,0.259527692,0,0
1,1,0.166666667,0.183206107,0.201680672,0.230769231,0.25,0.181818182,0.014943436,0.010030196,0.000231356,0,0,0,0,0,0.810131207,0.211521889,1,0
1,1,0.346666667,0.389312977,0.428571429,0.490384615,0.520833333,0.431818182,0.187403633,0.234346375,0.150419875,0.021547375,0.001816923,0,0,0,0.830353523,0.37472798,0,0
1,1,0.026666667,0.030534351,0.033613445,0.028846154,0.03125,0.034090909,0.084993551,0.116864364,0.065457283,0.001285076,0,0,0,0,0.826588849,0.091770877,0,0
1,1,0.266666667,0.305343511,0.327731092,0.375,0.385416667,0.386363636,0.014224446,0.004993029,0.000258885,0,0,0,0,0,0.619807979,0.208496339,1,0
1,1,0.28,0.320610687,0.352941176,0.384615385,0.395833333,0.238636364,0.117445481,0.159348966,0.041331604,0.007298583,0,0,0,0,0.626557662,0.370605048,0,0
1,1,0.5,0.572519084,0.613445378,0.653846154,0.625,0.454545455,0.139754382,0.149557922,0.096012079,0.037086395,0.003574126,0.001797637,0,0,0.896749905,0.420129826,0,0
1,1,0.24,0.267175573,0.294117647,0.336538462,0.34375,0.272727273,0.092464864,0.099772187,0.043263883,0.018732653,0.002214078,0,0,0,0.812323183,0.346878042,0,0
0,1,0.1,0.106870229,0.117647059,0.125,0.114583333,0.090909091,0.003063251,0.000387976,4.36692E-05,0,0,0,0,0,0.555835245,0.416316889,1,0
1,0,0.333333333,0.374045802,0.403361345,0.461538462,0.479166667,0.352272727,0.032307176,0.018127171,0.006042891,0.001877452,0,0,0,0,0.576783765,0.336666811,0,0
1,1,0.1,0.106870229,0.109243697,0.115384615,0.104166667,0.090909091,0.115174422,0.129452595,0.028283043,0.008479285,0.002429992,0.002319116,0.000167065,0.000321373,0.940045889,0.268151749,1,0
1,1,0.24,0.267175573,0.285714286,0.317307692,0.322916667,0.25,0.036075656,0.036051299,0.004448228,0.000945301,0,0,0,0,0.602191976,0.360468216,0,0
1,1,0.093333333,0.106870229,0.117647059,0.125,0.104166667,0.056818182,0.204053215,0.123209275,0.043024447,0.005226004,7.49856E-05,0.000191854,0.000649399,0.001249209,0.738312802,0.232688337,1,0
1,1,0.093333333,0.106870229,0.117647059,0.134615385,0.114583333,0.102272727,0.137471979,0.052135593,0.019423769,0.001420705,9.48988E-05,0.000242803,0.000821853,0.001580949,0.557412399,0.397357604,1,0
1,1,0.06,0.06870229,0.075630252,0.086538462,0.083333333,0.068181818,0.327677012,0.375395347,0.253968461,0.085100353,0.012527165,0.004876259,0,0,0.517453387,0.343561097,1,0
1,1,0.26,0.290076336,0.319327731,0.317307692,0.322916667,0.227272727,0.083752974,0.082974066,0.021375912,0.000205066,0,0,0,0,0.744305095,0.305859523,0,0
1,1,0.306666667,0.335877863,0.336134454,0.365384615,0.375,0.329545455,0.21916729,0.293265108,0.235806008,0.110559225,0.022906933,0.003711352,0.000261713,0,0.759163307,0.344329884,0,0
1,1,0.113333333,0.129770992,0.142857143,0.153846154,0.125,0.113636364,0.152388801,0.056624994,0.015025385,0.000894035,0,0,0,0,0.889015616,0.252583807,1,0
1,1,0.1,0.114503817,0.12605042,0.144230769,0.135416667,0.113636364,0.038770322,0.037764866,0.008113475,0.001516578,7.58218E-05,0.000193994,0.000656641,0.00126314,0.709376044,0.41443832,0,0
1,1,0.573333333,0.618320611,0.663865546,0.730769231,0.739583333,0.511363636,0.073511155,0.040339523,0.020676186,0.004379571,0,0,0,0,0.663861353,0.265150998,0,0
1,1,0.106666667,0.122137405,0.117647059,0.115384615,0.09375,0.034090909,0.046036727,0.03638521,0.014827988,0.002940897,0.000137506,0,0,0,0.892731282,0.210908099,0,0
1,1,0.28,0.320610687,0.344537815,0.375,0.375,0.329545455,0.028537535,0.016785066,0.005954732,0,0,0,0,0,0.729821122,0.385980793,0,0
1,1,0.193333333,0.221374046,0.243697479,0.259615385,0.239583333,0.181818182,0.030463936,0.015866735,0.00184001,0.00093302,0,0,0,0,0.697378094,0.265212997,0,0
1,1,0.306666667,0.34351145,0.378151261,0.413461538,0.4375,0.363636364,0.114550623,0.136803092,0.03786862,0.009449434,0.002497394,0.003772252,0.010162688,0.016541654,0.665670179,0.235751087,0,0
1,1,0.133333333,0.152671756,0.168067227,0.163461538,0.135416667,0.102272727,0.093637802,0.127437989,0.093198552,0.02336941,0.002587684,0.001263521,0,0,0.888717115,0.245571724,1,0
1,1,0.12,0.13740458,0.151260504,0.163461538,0.145833333,0.090909091,0.031630579,0.034974799,0.001454981,0.000843873,0,0,0,0,0.519992872,0.322655044,0,0
1,1,0.42,0.480916031,0.521008403,0.596153846,0.614583333,0.465909091,0.091181657,0.10408033,0.081699722,0.022913266,0.002011563,0.000153643,0,0,0.644686017,0.330175519,0,0
1,1,0.013333333,0.015267176,0.016806723,0.019230769,0.020833333,0.022727273,0.245012851,0.051971004,0.019296702,0.000457985,0,0,0,0,0.606317525,0.432932613,1,0
1,1,0.086666667,0.091603053,0.100840336,0.105769231,0.09375,0.068181818,0.13754259,0.096264899,0.030734507,0.00245865,0,0,0,0,0.693283732,0.208124345,0,0
1,1,0.266666667,0.297709924,0.327731092,0.355769231,0.364583333,0.272727273,0.057290036,0.042086555,0.015740017,0.001043099,2.95781E-05,0,0,0,0.771909737,0.432870614,0,0
1,0,0.08,0.091603053,0.100840336,0.105769231,0.104166667,0.056818182,0.07595618,0.08551494,0.009379449,0.000794246,0,0,0,0,0.810425252,0.468724619,0,0
1,0,0.04,0.045801527,0.050420168,0.057692308,0.052083333,0.034090909,0.166703433,0.276316943,0.067268528,0.003657055,0.000626779,0,0,0,0.884890067,0.334149653,0,0
1,1,0.073333333,0.083969466,0.092436975,0.096153846,0.09375,0.068181818,0.048631089,0.021421339,0.007933301,0.00201631,0,0,0,0,0.781105344,0.145461985,0,0
1,1,0.326666667,0.366412214,0.403361345,0.423076923,0.427083333,0.363636364,0.097126971,0.102924951,0.04352587,0.02140758,0.002343164,0,0,0,0.586188768,0.270079917,0,0
1,1,0.3,0.34351145,0.378151261,0.432692308,0.447916667,0.329545455,0.085711121,0.113984966,0.032850928,0.008637368,0.001390909,0,0,0,0.643843978,0.286875438,0,0
1,1,0.28,0.320610687,0.352941176,0.394230769,0.354166667,0.295454545,0.045666121,0.050659264,0.013593549,0.001903269,0,0,0,0,0.818190729,0.27952236,0,0
1,1,0.246666667,0.282442748,0.31092437,0.346153846,0.364583333,0.272727273,0.049566875,0.019521326,0.008086172,0,0,0,0,0,0.755906529,0.408777814,0,0
1,1,0.486666667,0.549618321,0.605042017,0.625,0.635416667,0.454545455,0.125779751,0.079914659,0.035562748,0.004278996,0,0,0,0,0.799402998,0.150632699,0,0
1,1,0.02,0.022900763,0.025210084,0.028846154,0.03125,0.022727273,0.189018584,0.216876979,0.087987074,0.011193515,0.00052663,0,0,0,0.487661224,0.41206996,1,0
1,1,0.053333333,0.061068702,0.067226891,0.067307692,0.052083333,0.056818182,0.529761089,0.187069,0.139185361,0.02925455,0.000118196,0,0,0,0.503125348,0.294160317,0,0
1,1,0.106666667,0.122137405,0.109243697,0.125,0.09375,0.090909091,0.098484597,0.137298421,0.046453566,0.004336403,0.000282246,0,0,0,0.75800049,0.22587465,1,0
1,1,0.24,0.27480916,0.302521008,0.336538462,0.34375,0.306818182,0.129384869,0.146826521,0.045292692,0.001397966,0,0,0,0,0.684622753,0.40841202,0,0
1,1,0.066666667,0.076335878,0.075630252,0.076923077,0.072916667,0.068181818,0.109246951,0.047540401,0.011650013,0.001458669,1.97187E-05,0,0,0,0.622414292,0.168922396,0,0
1,1,0.1,0.114503817,0.117647059,0.125,0.135416667,0.113636364,0.011208823,0.00026259,0,0,0,0,0,0,0.761333007,0.321229068,1,0
1,1,0.306666667,0.351145038,0.378151261,0.432692308,0.364583333,0.340909091,0.048629543,0.056358228,0.021065259,0.001776592,0.000119693,0,0,0,0.883477757,0.175264891,0,0
1,1,0.026666667,0.030534351,0.033613445,0.038461538,0.03125,0.011363636,0.207156249,0.073091807,0.033805071,0.005580603,0.000552008,0.000403511,0,0,0.475338041,0.432932613,1,0
1,1,0.1,0.114503817,0.12605042,0.134615385,0.135416667,0.136363636,0.020435029,0.034923827,0.000431479,0,0,0,0,0,0.566385244,0.530085001,0,0
1,1,0.106666667,0.122137405,0.134453782,0.153846154,0.135416667,0.113636364,0.241236218,0.26939746,0.108764241,0.010103918,7.43244E-05,0.000190162,0.000643673,0.000619097,0.544714976,0.351862759,1,0
1,1,0.06,0.06870229,0.075630252,0.076923077,0.0625,0.034090909,0.693690852,0.169091263,0.138230407,0.006693976,8.04112E-05,0,0,0,0.542545276,0.435747367,1,0
1,1,0.446666667,0.511450382,0.521008403,0.557692308,0.552083333,0.431818182,0.121046072,0.168105386,0.122647306,0.040549411,0.005319952,0.000461425,0,0,0.688142389,0.340510748,0,0
1,0,0.26,0.297709924,0.327731092,0.346153846,0.375,0.306818182,0.033363613,0.034294029,0.016713543,0.000887008,0,0,0,0,0.798917378,0.424004762,0,0
1,1,0.546666667,0.618320611,0.680672269,0.759615385,0.802083333,0.647727273,0.062445151,0.024550918,0.016343523,0.00600663,0.000122474,0,0,0,0.749584549,0.197417123,0,0
1,1,0.166666667,0.190839695,0.193277311,0.211538462,0.21875,0.147727273,0.149195277,0.176495603,0.155685648,0.021812173,0.003664299,0.001243668,0.000647715,0.001245969,0.789307434,0.159548152,1,0
1,1,0,0,0,0,0,0,0.147941658,0.158931605,0.042417452,0.001981507,0,0,0,0,0.907072687,0.153689249,0,0
1,1,0.286666667,0.312977099,0.319327731,0.326923077,0.291666667,0.215909091,0.223578786,0.266238282,0.208909416,0.120219463,0.032953739,0.017629233,0.000259524,0,0.787155555,0.290465178,0,0
1,1,0.133333333,0.152671756,0.168067227,0.173076923,0.166666667,0.147727273,0.032937956,0.048609649,0.001433128,0.000282602,0,0,0,0,0.708721125,0.212179078,0,0
1,1,0.073333333,0.083969466,0.092436975,0.096153846,0.083333333,0.034090909,0.03225243,0.012130687,0.004216023,6.94373E-05,0,0,0,0,0.771539952,0.18134699,1,0
1,1,0.1,0.106870229,0.117647059,0.125,0.125,0.090909091,0.157504096,0.194012668,0.026911761,0.001176887,5.69976E-05,9.72207E-05,0.000329078,0.000633028,0.712601635,0.398082992,0,0
1,1,0.293333333,0.335877863,0.369747899,0.423076923,0.427083333,0.352272727,0.05150493,0.040133086,0.00524802,0.00033355,0,0,0,0,0.771976565,0.306516712,0,0
1,1,0,0,0,0,0,0,0.171861524,0.156476478,0.033315084,0.007827562,0.003777088,0.007949308,0.000879282,0.001691421,0.544706066,0.489109881,0,0
1,1,0.08,0.091603053,0.084033613,0.086538462,0.0625,0.056818182,0.284023061,0.2951778,0.134083168,0.007843541,0.0001335,0.000195188,0.000660683,0.001270915,0.944723887,0.151730081,0,0
1,1,0.313333333,0.358778626,0.394957983,0.451923077,0.416666667,0.329545455,0.083460127,0.080362247,0.056844252,0.025514622,0.006397773,0,0,0,0.76677285,0.298339048,0,0
1,1,0.106666667,0.099236641,0.084033613,0.086538462,0.0625,0.056818182,0.202684459,0.306147718,0.249242784,0.129506665,0.058854768,0.056057721,0.086040636,0.060100047,0.892820387,0.285325464,1,0
1,1,0.06,0.06870229,0.075630252,0.076923077,0.041666667,0.034090909,0.081579476,0.050624363,0.012227641,0.001959354,0,0,0,0,0.883058965,0.385317404,1,0
1,1,0.126666667,0.145038168,0.159663866,0.173076923,0.166666667,0.090909091,0.305441366,0.207204011,0.161470945,0.050923114,0.005376833,0.003515617,0.002931894,0.004312946,0.829783253,0.396520618,0,0
1,1,0.06,0.06870229,0.075630252,0.076923077,0.072916667,0.045454545,0.041030166,0.035588537,0.006080611,0.000144748,3.73761E-05,9.56285E-05,0.000323689,0.000622661,0.710267091,0.230970966,0,0
1,1,0.38,0.427480916,0.453781513,0.471153846,0.4375,0.375,0.077182393,0.097072545,0.069818917,0.015475808,0.003170514,0.004133969,0.004488195,0.003555192,0.676772627,0.418542652,0,0
1,1,0.206666667,0.236641221,0.260504202,0.278846154,0.270833333,0.215909091,0.014536382,0.011890493,0.000479277,0,0,0,0,0,0.743725914,0.23315333,0,0
1,1,0.32,0.358778626,0.394957983,0.451923077,0.479166667,0.477272727,0.112279191,0.190544499,0.056957611,0.005811319,0,0,0,0,0.571281549,0.365211137,0,0
1,1,0.053333333,0.061068702,0.067226891,0.076923077,0.0625,0.056818182,0.227617696,0.045520954,0.018828314,0.001361825,0,0,0,0,0.724795616,0.214987631,0,0
1,1,0.046666667,0.053435115,0.050420168,0.057692308,0.052083333,0.056818182,0.113405513,0.060942117,0.020853984,0.005761006,0.000814613,0.000559193,0,0,0.299717093,0.249093265,1,0
1,1,0.013333333,0.015267176,0.016806723,0.019230769,0.020833333,0.022727273,0.170389289,0.04808134,0.017877235,0,0,0,0,0,0.590496982,0.35604149,1,0
1,1,0.1,0.106870229,0.117647059,0.105769231,0.104166667,0.079545455,0.428128115,0.458156341,0.271199143,0.042435998,0.000404428,9.85641E-05,0.000166728,0.000320725,0.758192065,0.248845269,1,0
1,1,0.04,0.045801527,0.050420168,0.057692308,0.0625,0.034090909,0.094769922,0.115894038,0.065240756,0.006171172,0,0,0,0,0.905838587,0.32952453,0,0
1,1,0.146666667,0.167938931,0.18487395,0.201923077,0.197916667,0.181818182,0.016781959,0.012499367,0.004825394,0.00354368,0.000436826,0.000319326,0,0,0.854126662,0.337324,0,0
1,1,0.06,0.061068702,0.067226891,0.076923077,0.083333333,0.056818182,0.18586349,0.099076034,0.022576816,0.001364502,7.46356E-05,0.000190959,0.000646367,0.000621689,0.749829587,0.325048204,1,0
1,1,0.426666667,0.488549618,0.529411765,0.605769231,0.645833333,0.659090909,0.049136545,0.006093564,0.004216749,0.000349964,0,0,0,0,0.603002829,0.199587087,0,0
1,1,0.126666667,0.13740458,0.142857143,0.144230769,0.15625,0.147727273,0.029144312,0.025905188,0.003600299,0,0,0,0,0,0.760286026,0.362830377,0,0
1,1,0.186666667,0.20610687,0.218487395,0.25,0.25,0.227272727,0.016372645,0.013431477,0.000940925,0.000308285,0,0,0,0,0.853199973,0.212166678,0,0
1,0,0,0,0,0,0,0,0.248266806,0.099362659,0.043928434,0.000137252,0,0,0,0,0.536815843,0.397531201,1,0
1,0,0.08,0.091603053,0.100840336,0.115384615,0.104166667,0.068181818,0.200314837,0.274569312,0.231805559,0.070920196,0.00798303,0.003395858,0.000338004,0.000325261,0.601978125,0.30060821,0,0
1,1,0.313333333,0.358778626,0.394957983,0.423076923,0.447916667,0.409090909,0.142836695,0.200111437,0.170285852,0.121270126,0.048610036,0.025229114,0.009923879,0,0.807337774,0.188985263,0,0
1,1,0.18,0.20610687,0.218487395,0.221153846,0.208333333,0.147727273,0.073728971,0.059586836,0.025856733,0.007256837,0.00037907,0,0,0,0.873016863,0.148568134,1,0
1,1,0.353333333,0.404580153,0.445378151,0.471153846,0.5,0.465909091,0.067471576,0.093971315,0.043488017,0.00364797,0,0,0,0,0.630714397,0.220300943,0,0
1,1,0.066666667,0.076335878,0.075630252,0.076923077,0.072916667,0.056818182,0.086057928,0.080287246,0.011635203,0.001314223,0,0,0,0,0.814639906,0.45058372,1,0
1,1,0.066666667,0.076335878,0.084033613,0.096153846,0.104166667,0.045454545,0.217190272,0.110837114,0.05328964,0.006833872,0.00018235,0,0,0,0.716548974,0.164235274,0,0
1,1,0.346666667,0.396946565,0.411764706,0.403846154,0.416666667,0.329545455,0.108636936,0.162778398,0.043721024,0.021096032,0.003463942,0.00023121,0,0,0.741685416,0.447657369,0,0
1,1,0.026666667,0.030534351,0.033613445,0.028846154,0.03125,0.011363636,0.243874366,0.13119395,0.082429164,0.006054567,0.000114112,9.73202E-05,0.000164707,0.000316838,0.658586354,0.241268995,1,0
1,1,0.253333333,0.290076336,0.302521008,0.336538462,0.333333333,0.295454545,0.03737386,0.043163558,0.012320391,0.004399165,0.001149637,0,0,0,0.667835424,0.393333871,0,0
1,1,0.366666667,0.419847328,0.453781513,0.5,0.427083333,0.306818182,0.131910193,0.12929597,0.112408482,0.072420946,0.0180557,0.0113585,0,0,0.467554744,0.362923375,0,0
1,1,0.06,0.06870229,0.075630252,0.086538462,0.083333333,0.079545455,0.297955679,0.117317224,0.097902555,0.030088518,0,0,0,0,0.788514402,0.299889022,0,0
1,1,0.493333333,0.557251908,0.588235294,0.625,0.625,0.534090909,0.07626232,0.10835709,0.030250818,0.004982923,0.000267292,0,0,0,0.511919984,0.360604614,0,0
1,1,0.1,0.106870229,0.117647059,0.115384615,0.114583333,0.102272727,0.14656252,0.18665465,0.090073977,0.00553526,0.000432645,9.62753E-05,0.000325878,0,0.792189971,0.31267941,1,0
1,1,0.1,0.114503817,0.117647059,0.115384615,0.114583333,0.102272727,0.203058995,0.253768581,0.06020666,0.007091877,0.000436807,0.000145781,0.00032891,0.000316514,0.698554276,0.397859796,0,0
1,1,0.133333333,0.145038168,0.151260504,0.153846154,0.145833333,0.125,0.293716261,0.256174717,0.118020818,0.020370035,0.000320439,0.00043406,0.000979488,0.001884181,0.593165668,0.302040386,1,0
1,1,0.053333333,0.061068702,0.067226891,0.076923077,0.083333333,0.056818182,0.270683191,0.426571664,0.171181194,0.013498935,0.000403845,0,0,0,0.968822258,0.194614769,1,0
1,1,0.36,0.41221374,0.453781513,0.509615385,0.520833333,0.488636364,0.10973242,0.140070712,0.071012506,0.016629287,0.000155358,0,0,0,0.921160143,0.175940679,0,0
1,1,0.086666667,0.091603053,0.092436975,0.086538462,0.09375,0.068181818,0.031074628,0.030862777,0.002657592,0.002892475,0.002665178,0.005889115,0,0,0.736744559,0.210678703,1,0
1,1,0.093333333,0.106870229,0.117647059,0.115384615,0.104166667,0.079545455,0.294346998,0.248309332,0.116100616,0.01305974,7.67552E-05,0.000196382,0.000664724,0.00127869,0.586892696,0.344540681,1,0
1,1,0.34,0.389312977,0.411764706,0.432692308,0.458333333,0.397727273,0.064358425,0.07905588,0.02614754,0.005463948,0.000915637,0.001360293,0.001790562,0.001476309,0.593299325,0.545008153,0,0
1,1,0.313333333,0.351145038,0.386554622,0.423076923,0.447916667,0.386363636,0.026583227,0.033254925,0.004486835,0.000456479,0,0,0,0,0.609756967,0.270588308,0,0
1,1,0.046666667,0.053435115,0.050420168,0.057692308,0.052083333,0.034090909,0.298650929,0.316724747,0.080254008,0.007810529,0.000152888,0.000244495,0.000827579,0.001591964,0.752017108,0.323399032,1,0
1,1,0.286666667,0.328244275,0.352941176,0.365384615,0.385416667,0.352272727,0.094163834,0.144815397,0.099274968,0.037209124,0.008067369,0.006829081,0.000779245,0,0.753384866,0.214677636,0,0
1,1,0.286666667,0.328244275,0.361344538,0.413461538,0.427083333,0.318181818,0.061777337,0.07211019,0.015441365,0.003101925,0,0,0,0,0.591450402,0.533910337,0,0
1,0,0.173333333,0.190839695,0.210084034,0.221153846,0.239583333,0.238636364,0.006873268,0.005686285,0,0,0,0,0,0,0.695898955,0.404605284,1,0
